customer_id,tenure,num_transactions_last_month,avg_transaction_value,last_login_days_ago,late_payments,support_tickets_opened,churn
2166,12,6,1612.24,23,1,2,0
2167,36,3,1224.52,23,2,2,1
2168,27,4,1508.08,18,2,0,0
2169,40,7,1080.25,3,3,1,0
2170,19,4,1352.17,19,1,0,1
2171,9,8,1714.08,5,1,1,0
2172,2,8,801.16,4,1,1,0
2173,36,4,1066.68,2,1,0,0
2174,51,6,1033.54,13,0,3,0
2175,50,5,1170.91,8,2,3,0
2176,47,3,981.61,16,1,2,0
2177,56,3,1774.56,19,0,1,0
2178,11,5,970.2,24,1,1,0
2179,11,3,1124.03,8,2,1,0
2180,25,13,1780.64,7,2,3,0
2181,32,4,1270.81,26,1,1,0
2182,44,5,869.75,8,1,1,0
2183,28,6,1003.37,11,0,2,0
2184,14,4,967.82,16,2,1,0
2185,15,4,1631.84,21,3,3,1
2186,56,9,882.86,12,1,0,0
2187,6,4,1278.74,10,0,2,0
2188,24,6,751.92,12,2,0,0
2189,43,6,1055.36,22,2,0,0
2190,40,4,1666.08,9,4,0,1
2191,50,6,1491.01,23,1,2,0
2192,38,4,947.96,21,1,0,1
2193,39,5,1038.59,3,1,0,0
2194,12,3,1494.8,25,1,0,0
2195,54,4,948.53,24,0,0,0
2196,57,3,1399.04,14,1,0,0
2197,44,4,1335.11,21,2,1,0
2198,25,5,1727.35,22,1,2,0
2199,18,5,827.44,9,3,1,1
2200,22,3,1429.79,3,0,0,0
2201,31,3,855.44,26,0,2,0
2202,19,4,1019.59,22,1,1,0
2203,26,6,1322.06,9,1,1,0
2204,30,7,1475.32,1,3,2,0
2205,38,4,1176.3,17,3,1,1
2206,50,3,1351.23,6,0,1,0
2207,41,3,1688.56,10,1,1,0
2208,50,9,1251.7,5,1,0,0
2209,43,6,1081.48,26,0,1,0
2210,32,4,1467.94,4,1,1,0
2211,40,5,1077.09,20,0,1,0
2212,12,5,1159.07,4,2,1,0
2213,57,7,1180.2,7,1,0,0
2214,54,1,1485.55,3,0,2,0
2215,15,3,805.25,22,1,1,1
2216,33,7,1373.74,4,1,2,0
2217,2,4,838.25,9,0,3,1
2218,58,6,1103.88,21,1,1,0
2219,54,11,1649.67,28,2,1,0
2220,2,6,1528.1,14,2,1,0
2221,37,3,1029.43,4,1,0,0
2222,59,3,1257.43,21,0,2,0
2223,26,2,1668.37,24,0,0,0
2224,13,7,767.67,4,0,1,0
2225,9,3,851.23,19,0,2,1
2226,51,5,1205.12,24,0,3,0
2227,13,3,1781.51,17,2,2,0
2228,25,7,1048.24,29,2,2,0
2229,20,3,1087.17,5,2,1,0
2230,4,5,1176.34,14,0,1,0
2231,11,2,1212.76,25,0,0,0
2232,8,3,1919.16,24,0,0,0
2233,53,5,1159.09,19,0,0,1
2234,29,2,1503.96,11,1,2,0
2235,15,7,1544.11,12,2,2,0
2236,9,6,1271.38,27,1,0,0
2237,47,3,1107.19,6,2,0,0
2238,36,4,1196.49,4,0,2,0
2239,36,4,843.56,4,1,1,0
2240,18,6,1300.63,9,1,3,1
2241,24,5,1412.78,14,0,0,0
2242,54,4,1409.4,25,3,2,1
2243,54,5,1433.29,14,1,0,0
2244,13,4,1052.38,17,0,2,1
2245,46,3,1069.74,22,0,1,0
2246,8,1,1246.61,13,2,2,0
2247,59,6,1258.62,18,2,0,0
2248,48,2,902.54,25,0,0,0
2249,47,6,1208.89,14,1,0,0
2250,40,4,1043.68,8,2,0,0
2251,31,5,1408.22,20,0,0,0
2252,20,8,1008.7,15,0,1,0
2253,43,4,945.62,5,1,0,0
2254,46,4,1191.53,25,0,1,0
2255,51,5,1574.36,10,2,1,0
2256,2,7,1812.04,15,0,0,0
2257,44,7,1453.86,7,0,2,0
2258,19,3,1064.14,11,2,0,0
2259,15,5,821.85,23,1,1,0
2260,26,4,1392.04,18,2,0,0
2261,38,7,1147.2,5,0,1,0
2262,57,6,1601.91,28,2,1,1
2263,57,7,1619.36,2,0,1,0
2264,9,3,1363.36,28,1,1,0
2265,51,1,1225.6,19,2,0,0
2266,35,7,1585.21,2,0,1,0
2267,27,4,1436.43,7,1,1,0
2268,12,7,928.7,7,1,2,0
2269,45,8,1831.46,9,0,0,0
2270,12,6,1294.03,7,0,0,0
2271,41,5,710.76,2,2,0,0
2272,37,7,1381.57,27,0,0,1
2273,50,4,1164.33,12,1,2,0
2274,13,4,1405.89,26,0,0,0
2275,18,7,1464.32,20,0,0,1
2276,32,7,1139.07,14,0,1,0
2277,11,5,1129.35,5,0,1,0
2278,49,5,882.24,11,0,0,0
2279,11,6,1355.22,10,0,0,0
2280,12,3,802.14,6,0,1,0
2281,30,6,1280.81,5,2,0,0
2282,35,4,1272.79,12,1,0,0
2283,11,7,1607.73,26,0,0,1
2284,13,7,805.31,19,1,2,0
2285,50,6,1716.21,24,0,3,1
2286,40,7,1131.82,25,2,2,0
2287,49,3,728.54,29,2,0,1
2288,11,6,1328.7,14,0,1,0
2289,3,10,1721.09,1,0,0,0
2290,58,2,1366.67,21,0,1,0
2291,48,6,767.47,26,0,2,0
2292,12,4,819.02,12,2,4,1
2293,47,2,1023.65,24,3,1,0
2294,52,4,1440.02,14,1,3,1
2295,53,2,1134.05,1,1,0,0
2296,42,4,1734.19,5,1,3,0
2297,59,9,1182.3,15,1,1,0
2298,28,5,1360.16,1,1,1,0
2299,4,8,1322.77,11,1,1,0
2300,17,4,1511.07,23,2,3,1
2301,1,4,1242.63,17,0,0,0
2302,14,4,1181.45,28,2,0,0
2303,39,1,913.94,6,0,1,0
2304,5,2,1407.22,16,2,1,1
2305,4,4,1470.8,13,1,4,1
2306,20,3,1061.92,4,0,0,0
2307,18,4,1227.23,5,1,2,0
2308,17,5,1328.7,27,2,2,1
2309,8,5,771.06,10,2,1,0
2310,25,6,1323.39,7,2,1,0
2311,12,3,1279.21,14,0,1,0
2312,23,4,624.64,22,1,1,0
2313,28,3,589.91,9,1,0,0
2314,3,9,1242.77,28,1,1,1
2315,9,5,914.54,29,1,1,0
2316,9,5,1141.61,6,0,3,0
2317,26,4,432.5,20,1,2,1
2318,39,1,607.33,27,0,2,0
2319,53,5,1172.85,13,0,2,0
2320,34,3,673.44,6,1,0,0
2321,25,3,1413.51,3,0,3,0
2322,22,10,1243.78,15,1,1,0
2323,5,7,1160.17,16,1,0,1
2324,32,6,1067.33,28,1,3,1
2325,52,3,1478.27,6,2,0,0
2326,12,1,1028.24,26,0,1,0
2327,38,7,1001.31,16,0,3,0
2328,8,4,1171.35,24,2,0,0
2329,23,8,1187.33,4,1,2,0
2330,43,8,1240.47,25,2,3,1
2331,32,6,975.67,28,1,0,0
2332,55,7,986.55,27,0,0,1
2333,10,6,939.07,15,3,1,0
2334,52,8,1289.92,7,0,1,0
2335,52,5,1093.48,3,1,1,0
2336,19,5,1512.69,22,0,0,0
2337,24,3,1172.46,7,1,1,0
2338,20,4,1244.47,3,1,1,0
2339,26,6,1162.97,5,0,1,0
2340,58,3,906.38,26,0,0,1
2341,6,3,585.11,8,3,2,0
2342,26,7,808.19,5,0,1,0
2343,46,4,1201.95,8,1,0,0
2344,48,6,1142.98,22,2,2,0
2345,25,6,1342.82,19,1,2,0
2346,52,3,1865.79,18,3,4,1
2347,45,7,1260.66,24,1,1,1
2348,27,7,859.7,29,2,0,1
2349,57,6,802.58,12,0,2,0
2350,54,3,798.08,5,0,1,0
2351,44,4,703.57,29,0,1,0
2352,58,4,994.6,13,1,2,0
2353,33,2,1450.16,16,2,1,0
2354,31,6,744.17,2,2,1,0
2355,15,6,1298.41,24,1,2,0
2356,8,3,1648.96,22,3,1,0
2357,33,4,1006.36,11,1,0,0
2358,2,4,970.02,15,1,1,0
2359,55,7,1542.31,8,1,0,0
2360,48,7,1493.52,12,1,0,0
2361,46,1,1057.09,17,0,0,0
2362,55,2,1092.17,27,1,1,0
2363,44,5,1201.92,11,1,2,0
2364,27,7,1381.77,6,1,1,0
2365,16,3,1316.87,8,2,1,0
2366,5,7,1568.76,17,1,0,1
2367,11,4,1185.46,7,1,3,0
2368,22,4,1347.65,5,0,3,1
2369,40,6,885.2,15,1,1,0
2370,43,3,1051.2,10,0,1,0
2371,44,9,856.89,11,0,0,0
2372,31,7,1565.91,24,1,0,0
2373,23,9,1243.41,19,1,0,1
2374,1,4,2148.1,15,2,1,0
2375,18,5,1322.26,13,3,0,1
2376,59,5,1336.01,12,1,3,0
2377,13,2,1261.65,13,1,3,0
2378,28,5,974.4,28,2,0,1
2379,44,4,1096.24,27,1,0,1
2380,55,11,1237.12,21,2,3,1
2381,48,2,1784.33,17,1,2,0
2382,23,6,1033.3,9,1,1,0
2383,32,6,809.82,11,2,2,0
2384,53,5,1199.39,23,2,0,0
2385,35,3,965.99,29,2,1,0
2386,35,2,1058.06,27,0,1,1
2387,43,6,1217.19,15,1,2,0
2388,5,8,802.24,11,1,0,0
2389,59,7,1489.78,6,0,0,0
2390,37,5,1040.84,11,1,1,0
2391,20,4,1070.85,19,1,2,0
2392,45,7,1487.14,24,0,2,1
2393,18,4,1412.57,7,2,3,0
2394,49,3,1475.16,19,1,0,0
2395,48,6,1166.57,13,0,2,0
2396,7,7,978.36,13,2,1,0
2397,7,5,914.85,25,1,1,0
2398,49,5,1653.19,7,0,0,0
2399,10,4,1047.75,5,1,0,0
2400,29,4,1354.37,26,3,1,1
2401,14,5,833.05,4,2,0,0
2402,57,3,1434.0,21,0,1,0
2403,10,3,1036.4,3,1,1,0
2404,22,3,1217.88,10,0,1,0
2405,3,4,1351.73,27,0,0,1
2406,10,7,927.21,8,3,0,0
2407,47,4,1494.15,19,0,1,0
2408,57,8,1441.82,3,3,1,0
2409,37,5,1217.78,5,0,1,0
2410,29,5,1179.9,27,1,2,0
2411,53,4,929.32,12,0,0,0
2412,1,4,1007.11,22,0,0,1
2413,11,7,1227.75,16,2,1,0
2414,14,3,1317.69,15,1,0,0
2415,44,12,1310.21,23,0,1,0
2416,3,4,1637.84,16,1,1,0
2417,38,10,1690.76,16,0,0,0
2418,8,6,1527.5,5,2,2,0
2419,24,4,612.37,20,1,0,1
2420,31,2,1250.24,3,1,1,0
2421,18,5,1012.33,11,1,0,0
2422,4,8,742.92,26,0,0,0
2423,48,3,1077.39,13,1,2,0
2424,35,3,594.02,16,2,1,0
2425,17,3,1080.84,4,1,1,0
2426,52,3,1274.48,2,1,1,0
2427,19,5,951.53,9,2,2,0
2428,51,2,1387.85,19,1,1,1
2429,43,6,1093.66,28,2,2,0
2430,19,7,1678.53,9,0,2,0
2431,29,5,878.2,6,0,1,0
2432,36,4,1309.44,8,2,1,0
2433,54,5,1541.19,28,0,1,0
2434,27,6,1267.02,9,1,2,0
2435,50,7,1194.24,20,1,1,1
2436,40,5,1436.32,1,0,1,0
2437,43,1,607.02,14,0,2,0
2438,47,2,670.02,21,0,0,1
2439,6,4,1101.21,27,1,0,1
2440,29,3,903.48,1,0,1,0
2441,44,2,1237.74,13,3,1,0
2442,20,3,1470.92,12,3,1,1
2443,11,6,1120.27,19,0,0,1
2444,11,3,1533.42,29,1,1,1
2445,10,3,1437.16,21,2,0,0
2446,28,5,1269.21,13,0,1,0
2447,36,4,1059.29,2,1,1,0
2448,12,6,1165.85,11,1,1,0
2449,33,8,661.92,8,1,1,0
2450,39,8,776.29,24,2,1,0
2451,32,5,1341.71,1,2,2,0
2452,52,5,1524.48,18,1,1,1
2453,23,6,1429.53,11,1,1,0
2454,28,8,964.23,20,2,2,0
2455,58,8,1090.6,2,2,2,0
2456,22,2,1357.37,12,1,0,0
2457,34,3,1117.77,17,2,0,0
2458,45,5,951.97,11,0,0,0
2459,42,7,1004.05,5,2,1,0
2460,52,6,1061.62,8,1,0,0
2461,44,6,1505.74,23,2,3,1
2462,36,4,1305.68,8,2,0,0
2463,42,1,1193.73,15,0,0,0
2464,59,6,945.43,14,0,0,0
2465,24,5,1313.84,20,0,0,1
2466,41,5,1434.5,4,1,0,0
2467,53,7,1865.12,20,0,2,1
2468,24,4,866.45,8,1,1,0
2469,59,1,1660.44,29,1,1,0
2470,9,8,1012.83,16,2,2,0
2471,42,3,1356.96,4,1,0,0
2472,46,1,780.5,19,2,2,0
2473,48,4,1249.55,25,0,1,0
2474,16,7,1166.34,24,2,2,0
2475,37,7,1628.77,23,1,2,0
2476,2,5,1382.15,10,0,1,0
2477,31,10,995.7,27,1,0,0
2478,38,3,1369.69,13,1,2,0
2479,43,8,1263.21,5,1,0,0
2480,1,4,1034.83,6,2,1,0
2481,20,3,1071.3,14,1,1,0
2482,7,3,1116.58,10,1,1,0
2483,30,6,1388.39,5,1,2,0
2484,4,1,1184.74,28,3,0,1
2485,32,6,916.95,25,0,1,0
2486,30,3,1094.31,21,0,1,1
2487,17,9,1671.11,24,1,3,0
2488,4,4,1029.22,27,1,2,0
2489,27,5,986.57,9,0,0,0
2490,7,6,1185.95,17,1,1,0
2491,42,7,1301.02,10,2,1,0
2492,38,2,925.86,17,2,1,1
2493,12,4,1072.43,28,1,0,1
2494,18,9,1222.94,17,1,1,1
2495,56,6,998.57,14,1,3,0
2496,44,5,551.84,7,0,0,0
2497,4,4,1112.1,17,0,0,0
2498,21,6,1181.36,13,2,3,0
2499,28,5,1257.13,13,1,2,0
2500,56,5,1225.92,12,2,1,0
2501,29,7,1055.46,23,0,1,0
2502,15,3,1209.52,29,1,2,0
2503,15,6,1087.43,24,2,1,0
2504,17,4,738.83,23,1,1,0
2505,36,1,1495.8,6,0,0,0
2506,54,9,1294.9,17,0,0,0
2507,39,3,1471.66,26,1,1,0
2508,44,7,1164.62,21,2,0,0
2509,28,4,1311.41,10,0,1,0
2510,39,3,1007.12,18,1,1,0
2511,24,9,660.28,24,0,1,0
2512,21,11,1594.51,1,1,0,0
2513,24,3,794.41,11,1,1,0
2514,35,9,1093.24,12,1,2,0
2515,33,2,1495.33,20,1,1,1
2516,2,4,1235.08,17,0,0,0
2517,23,3,980.94,2,0,1,0
2518,22,6,778.79,8,0,1,0
2519,58,6,1281.72,4,0,0,0
2520,5,4,640.4,23,1,4,1
2521,46,5,1384.91,3,1,2,0
2522,41,4,929.45,11,1,1,0
2523,40,5,918.8,7,1,0,0
2524,25,7,949.54,10,1,2,0
2525,23,5,1197.92,21,3,1,1
2526,18,2,913.54,14,0,0,0
2527,53,1,1356.71,4,2,0,0
2528,27,2,1116.94,4,1,0,0
2529,9,5,1702.54,17,2,1,1
2530,6,1,1169.98,8,1,0,0
2531,34,6,859.13,15,1,1,0
2532,23,9,731.62,13,2,0,0
2533,59,6,1032.15,18,0,0,1
2534,19,3,1402.6,25,0,0,0
2535,11,4,1693.83,20,1,1,0
2536,30,7,1441.55,12,0,1,0
2537,12,6,1329.5,4,1,1,0
2538,31,4,1045.92,26,2,0,0
2539,8,4,1611.52,3,1,2,0
2540,59,2,1650.37,18,2,0,0
2541,31,6,933.15,16,2,0,0
2542,43,6,1055.83,29,1,1,1
2543,22,4,849.02,26,1,1,1
2544,8,3,1390.24,1,1,0,0
2545,26,4,573.65,17,0,1,1
2546,45,6,1220.43,6,2,2,0
2547,55,5,1123.95,25,1,0,0
2548,55,6,694.27,8,2,1,0
2549,20,2,1300.27,10,1,1,0
2550,26,5,1751.69,7,0,0,0
2551,46,4,1225.44,29,1,2,1
2552,58,5,1608.93,6,0,1,0
2553,43,6,778.35,26,1,1,0
2554,4,3,1419.13,25,0,1,1
2555,53,9,1483.09,27,1,1,0
2556,21,7,1718.04,6,0,0,0
2557,50,7,1028.44,22,1,1,0
2558,20,3,1960.14,15,1,1,0
2559,58,6,1644.42,4,1,2,0
2560,38,5,1364.33,2,0,0,0
2561,34,9,886.34,4,2,1,0
2562,45,7,1268.82,28,0,0,1
2563,26,5,859.99,15,2,0,0
2564,8,4,1027.89,12,2,4,1
2565,38,6,1182.1,6,0,0,0
2566,21,8,1580.18,19,1,1,0
2567,59,4,796.37,28,0,2,0
2568,35,8,1603.84,18,3,0,1
2569,17,4,1298.62,5,2,3,0
2570,46,3,677.22,1,0,2,0
2571,41,2,823.22,8,2,0,0
2572,40,2,1154.99,22,1,2,0
2573,34,7,862.96,20,0,1,0
2574,34,6,1561.32,5,1,0,0
2575,2,6,1374.48,20,0,1,1
2576,10,6,1460.15,13,2,0,0
2577,24,6,1142.22,11,0,3,0
2578,5,3,1567.85,13,1,1,0
2579,25,8,1006.56,9,1,3,1
2580,7,7,1524.42,16,1,0,0
2581,34,3,1116.5,9,2,0,0
2582,51,7,892.25,16,2,0,1
2583,25,5,1222.11,7,2,1,0
2584,53,2,1689.81,17,0,2,1
2585,56,2,1322.12,20,1,1,1
2586,58,8,1145.82,5,1,1,0
2587,11,5,883.96,10,2,0,0
2588,30,7,1153.36,11,1,4,0
2589,48,6,924.02,23,0,1,0
2590,57,8,1748.77,27,0,4,0
2591,29,2,1278.14,21,2,0,1
2592,25,1,867.03,24,1,1,0
2593,4,6,297.63,5,2,1,0
2594,19,3,1233.34,23,1,1,1
2595,22,7,1229.05,10,2,1,0
2596,7,3,903.46,26,2,0,0
2597,21,7,1208.68,11,1,1,0
2598,22,7,1048.05,5,1,7,1
2599,56,5,1302.53,4,1,0,0
2600,28,5,1125.58,28,1,2,0
2601,27,3,560.97,20,0,0,1
2602,26,6,1624.84,22,0,1,1
2603,1,6,1100.53,26,0,1,1
2604,47,7,807.82,15,1,2,0
2605,4,1,1513.71,23,0,1,0
2606,54,1,904.48,17,2,0,0
2607,38,4,1109.29,13,2,0,0
2608,8,2,979.59,15,0,1,0
2609,57,6,683.93,29,1,1,1
2610,17,3,896.11,22,1,1,1
2611,12,3,930.17,21,2,0,0
2612,12,4,1233.57,11,1,2,0
2613,45,4,1285.75,28,3,5,1
2614,3,4,1570.15,29,0,1,0
2615,55,5,859.86,18,1,2,0
2616,6,4,945.58,5,3,0,1
2617,18,2,1313.78,11,0,1,0
2618,59,6,1238.7,5,1,1,0
2619,15,3,1121.66,26,1,1,0
2620,6,1,984.59,27,0,1,1
2621,15,5,903.05,14,2,0,0
2622,18,3,1630.54,14,0,1,0
2623,42,6,1573.62,14,1,0,0
2624,47,4,505.6,8,1,1,0
2625,45,3,1053.43,16,0,0,1
2626,31,8,1068.59,4,0,2,0
2627,35,9,1593.38,27,0,0,0
2628,4,6,1516.56,4,1,1,0
2629,1,4,1237.74,3,1,3,0
2630,30,7,972.1,4,2,0,0
2631,45,4,1139.2,19,1,1,1
2632,45,5,1557.33,7,0,0,0
2633,45,6,1456.11,17,0,0,0
2634,52,10,1069.76,24,1,0,0
2635,1,4,1051.78,18,1,0,0
2636,18,7,1416.3,28,0,1,1
2637,30,5,924.07,11,1,2,0
2638,28,12,1105.93,26,1,2,1
2639,35,8,862.33,25,0,1,0
2640,51,2,1438.32,27,1,0,1
2641,52,5,1495.14,15,2,0,0
2642,37,6,742.15,11,1,0,0
2643,22,7,1110.58,11,0,2,0
2644,31,6,1059.84,8,0,0,0
2645,57,2,877.43,28,1,2,0
2646,38,4,765.12,3,0,0,0
2647,18,6,1608.84,16,2,1,0
2648,39,3,881.13,6,1,0,0
2649,16,7,1069.28,23,0,2,0
2650,2,8,1249.3,16,0,0,0
2651,16,3,1447.81,27,1,0,0
2652,42,2,1580.38,13,0,0,0
2653,23,9,1161.16,12,1,1,0
2654,46,9,822.1,4,2,2,0
2655,18,5,997.06,7,2,3,0
2656,45,3,674.24,5,3,1,0
2657,54,6,1221.06,13,0,1,0
2658,23,11,901.74,12,0,1,0
2659,14,3,902.39,9,2,0,0
2660,51,5,1065.12,27,2,2,0
2661,48,4,1044.62,6,1,0,0
2662,3,3,1375.33,5,2,1,0
2663,12,3,1281.52,29,2,5,1
2664,10,7,1821.64,2,2,0,0
2665,51,3,961.99,18,1,1,1
2666,41,4,877.03,15,1,1,0
2667,55,5,1651.87,4,1,1,0
2668,52,6,1756.71,23,1,0,1
2669,48,4,1475.32,21,2,1,0
2670,5,4,1459.83,1,2,1,0
2671,11,4,1221.26,10,2,0,0
2672,50,7,1178.72,13,0,0,0
2673,7,8,1150.83,10,0,1,0
2674,55,5,1162.59,8,0,1,0
2675,45,5,1520.42,14,0,1,0
2676,9,6,915.54,23,0,1,1
2677,9,4,1089.08,27,1,1,0
2678,9,7,1039.61,6,3,1,1
2679,45,3,985.65,7,1,1,0
2680,38,1,1429.04,5,0,3,0
2681,19,5,1490.71,16,1,0,0
2682,3,3,851.77,22,1,0,1
2683,6,6,1256.01,28,1,1,0
2684,30,7,909.71,17,0,4,1
2685,58,6,1122.54,14,1,3,0
2686,38,4,1378.11,15,1,1,0
2687,37,2,1434.61,11,4,0,1
2688,43,5,1265.75,14,3,0,1
2689,30,4,863.93,25,0,3,1
2690,28,4,1040.16,20,2,0,0
2691,18,3,1197.92,29,2,0,0
2692,59,5,1614.22,15,1,0,0
2693,12,4,1094.23,6,1,0,0
2694,50,8,1673.34,19,1,2,0
2695,9,4,1029.94,18,1,1,0
2696,25,7,1038.34,1,0,1,0
2697,4,4,1389.03,16,1,0,0
2698,49,6,1528.96,23,0,1,0
2699,12,3,1316.33,15,0,1,0
2700,58,3,1829.32,15,0,2,0
2701,51,4,727.21,21,0,1,1
2702,16,6,1272.79,21,1,1,0
2703,58,5,765.51,1,0,2,0
2704,4,2,1440.33,15,1,0,0
2705,55,7,1044.17,13,2,0,0
2706,37,5,1690.56,27,1,1,0
2707,40,5,1297.35,1,1,0,0
2708,22,3,1132.04,14,0,0,0
2709,30,5,1132.06,8,1,2,0
2710,54,3,1094.13,15,1,0,0
2711,4,1,1290.45,3,0,0,0
2712,57,3,1378.53,4,1,1,0
2713,12,2,1096.89,17,0,0,0
2714,56,3,1248.71,1,0,0,0
2715,16,6,1247.36,4,1,0,0
2716,46,10,544.91,24,2,0,0
2717,27,8,1331.2,24,1,3,1
2718,16,4,1364.28,15,1,0,0
2719,34,7,683.27,18,1,0,0
2720,12,5,1359.44,2,1,0,0
2721,56,6,1253.48,18,0,1,1
2722,6,5,1503.42,21,1,0,0
2723,31,4,1149.12,17,0,1,1
2724,59,5,1149.25,3,0,0,0
2725,5,2,962.75,22,1,2,1
2726,33,4,941.48,28,1,1,0
2727,38,9,1247.05,7,1,1,0
2728,44,8,1461.15,19,0,2,0
2729,46,6,1038.4,8,1,1,0
2730,30,4,1056.07,5,1,1,0
2731,59,4,1140.34,6,1,0,0
2732,28,2,1431.01,11,1,1,0
2733,40,4,1333.23,18,2,0,1
2734,28,6,1191.79,22,3,1,1
2735,30,5,1091.67,9,0,2,0
2736,9,4,1439.91,18,1,3,0
2737,12,1,1484.5,14,2,2,0
2738,34,4,1063.79,28,1,1,1
2739,15,4,1216.97,17,1,3,1
2740,39,4,893.16,23,0,1,0
2741,12,3,1257.76,13,0,1,0
2742,11,7,1587.01,24,2,1,0
2743,55,7,802.51,18,1,0,1
2744,26,8,1186.9,26,1,2,0
2745,33,5,1171.09,9,1,4,1
2746,51,2,1117.11,6,1,1,0
2747,41,4,1579.59,7,0,1,0
2748,7,5,906.03,21,1,1,1
2749,31,7,1110.32,21,1,4,1
2750,23,6,1333.07,3,0,1,0
2751,12,8,1442.4,19,0,2,1
2752,36,6,1222.47,10,0,1,0
2753,21,7,1609.58,18,0,1,0
2754,5,5,1340.04,16,0,2,0
2755,5,4,1250.63,23,1,1,1
2756,50,1,1037.23,6,1,0,0
2757,53,5,1104.93,2,0,1,0
2758,30,5,1120.89,6,0,3,1
2759,28,5,918.26,18,2,0,1
2760,48,1,1268.9,8,0,1,0
2761,20,4,1055.81,4,0,0,0
2762,41,2,974.67,23,1,1,1
2763,27,6,1302.03,18,1,3,1
2764,27,4,1232.09,21,0,0,0
2765,10,4,1368.23,3,0,1,0
2766,51,9,1510.55,21,2,0,1
2767,32,8,1468.03,11,0,1,0
2768,31,4,1152.63,13,1,1,0
2769,18,3,942.83,5,2,1,0
2770,8,7,1290.37,2,2,0,0
2771,57,5,1682.6,23,1,1,0
2772,52,4,2312.56,23,2,2,1
2773,36,3,608.06,14,1,0,0
2774,10,5,1327.22,13,0,0,0
2775,29,5,1353.67,27,0,1,0
2776,48,2,998.74,18,1,2,0
2777,49,6,1440.53,4,1,2,0
2778,56,3,817.96,1,0,1,0
2779,8,5,979.18,11,1,1,0
2780,54,9,1110.13,27,1,3,1
2781,4,1,962.28,22,1,3,0
2782,8,3,1138.46,20,0,2,0
2783,9,6,756.73,20,0,3,1
2784,38,12,1039.88,2,1,2,0
2785,6,4,1119.77,20,1,1,0
2786,34,4,1133.9,24,0,1,1
2787,56,5,1320.26,29,1,0,0
2788,29,4,1214.77,11,1,0,0
2789,47,4,1008.51,14,0,3,0
2790,39,9,1108.68,15,2,1,0
2791,50,8,944.52,23,0,2,0
2792,9,8,1098.8,12,0,1,0
2793,59,6,1197.35,21,0,2,1
2794,2,2,1286.99,3,1,2,0
2795,3,3,1347.17,12,0,3,1
2796,17,7,1194.4,23,0,0,0
2797,3,4,905.25,5,1,1,0
2798,12,3,1061.54,20,1,2,0
2799,32,8,1518.13,2,0,1,0
2800,11,6,1159.92,29,2,0,0
2801,21,3,1486.1,25,0,3,0
2802,37,5,476.09,8,0,2,0
2803,15,1,1129.25,13,0,2,0
2804,57,2,1184.47,20,1,0,0
2805,53,4,1093.56,8,0,0,0
2806,8,2,1381.55,25,2,0,0
2807,30,4,1559.57,8,1,1,0
2808,6,9,1580.0,22,2,4,0
2809,15,4,1196.24,29,1,4,0
2810,51,2,1174.75,6,1,1,0
2811,47,8,1030.68,29,0,0,0
2812,16,5,1092.56,10,0,4,0
2813,52,1,1251.83,7,2,1,0
2814,33,5,1598.57,22,1,2,1
2815,24,9,969.39,4,2,2,0
2816,58,8,1514.93,2,1,1,0
2817,28,0,825.57,1,1,1,0
2818,7,3,1224.06,27,1,0,1
2819,10,4,1447.76,6,0,1,0
2820,57,11,1087.29,9,2,0,0
2821,2,5,926.68,23,2,0,0
2822,12,6,987.54,22,1,2,1
2823,24,10,1220.34,19,0,1,0
2824,7,6,1261.32,18,1,0,0
2825,41,7,1757.75,17,1,2,1
2826,37,5,1128.75,26,3,0,1
2827,13,2,1907.41,29,1,3,1
2828,36,3,1358.83,29,3,3,1
2829,6,7,1071.27,24,1,1,0
2830,59,5,1323.72,24,1,0,1
2831,13,3,1167.09,17,0,1,0
2832,19,7,1650.68,19,1,1,1
2833,1,2,1443.61,6,0,3,1
2834,2,5,1341.01,3,0,2,0
2835,21,6,1170.85,14,0,0,0
2836,14,4,1309.26,20,0,2,0
2837,27,4,1104.34,26,2,0,0
2838,49,2,1228.48,18,1,2,1
2839,44,5,1418.2,13,2,4,1
2840,22,9,1666.76,11,1,1,0
2841,15,4,1200.4,15,0,1,0
2842,14,6,913.13,23,1,0,0
2843,41,3,940.03,21,0,0,0
2844,4,6,1526.77,19,0,1,1
2845,42,5,1293.49,1,1,2,0
2846,18,4,1549.85,18,1,0,0
2847,6,1,676.62,23,1,2,1
2848,27,6,1340.15,13,2,0,0
2849,28,6,1103.22,7,0,0,0
2850,44,6,996.77,15,0,0,0
2851,46,2,1358.28,24,1,0,0
2852,42,3,1050.35,21,1,0,0
2853,14,3,626.69,17,0,1,1
2854,46,3,1447.28,24,1,0,0
2855,49,11,726.47,1,0,2,0
2856,57,6,1179.8,21,1,0,0
2857,59,7,1276.39,29,1,2,0
2858,18,7,1143.89,9,2,3,0
2859,23,7,1243.69,2,2,3,0
2860,32,6,1222.22,9,1,0,0
2861,26,3,1225.51,15,2,0,0
2862,29,5,2128.29,29,0,2,1
2863,14,7,173.54,27,0,0,1
2864,8,3,1529.18,22,1,0,0
2865,27,4,1577.09,24,4,0,1
2866,18,5,1062.11,9,1,0,0
2867,5,7,1410.49,5,0,0,0
2868,44,3,1034.01,3,0,2,0
2869,48,7,1067.07,5,3,1,0
2870,31,4,650.2,28,0,0,1
